Hamilton Downtown (29000) ,,,,,,,,,,,,,,,,,,,,,,,,,,
Hourly Nitrogen Dioxide [NO2] Concentrations ,,,,,,,,,,,,,,,,,,,,,,,,,,
From,January 1 2014 ,,,,,,,,,,,,,,,,,,,,,,,,,
To,December 31 2014 ,,,,,,,,,,,,,,,,,,,,,,,,,
Station,Hamilton Downtown (29000),,,,,,,,,,,,,,,,,,,,,,,,,
Address,Elgin St./kelly St.,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.257778,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.861667,,,,,,,,,,,,,,,,,,,,,,,,,
Air Intake Height,4 metres ,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,90 metres ,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant,Nitrogen Dioxide [NO2],,,,,,,,,,,,,,,,,,,,,,,,,
Unit, parts per billion (ppb),,,,,,,,,,,,,,,,,,,,,,,,,
Remarks, -999 for missing data. 9999 for invalid data.,,,,,,,,,,,,,,,,,,,,,,,,,
Station ID,Pollutant,Date,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24
29000,Nitrogen Dioxide,2014-05-19,8,7,9,8,7,7,7,7,5,4,3,3,3,4,4,3,10,10,12,14,12,9,9,9
29000,Nitrogen Dioxide,2014-05-20,10,12,14,17,33,37,31,34,43,29,6,15,13,17,19,8,7,8,7,18,22,23,26,22
29000,Nitrogen Dioxide,2014-05-21,17,23,21,17,25,25,31,35,38,29,36,33,38,40,33,35,33,38,35,26,33,43,37,30
29000,Nitrogen Dioxide,2014-05-22,28,34,23,27,30,29,20,13,6,7,8,9999,9999,9999,9999,7,7,8,7,7,9,7,5,5
29000,Nitrogen Dioxide,2014-05-23,6,7,6,6,6,8,9,7,10,12,11,4,7,8,6,6,8,7,5,10,9,7,7,8
29000,Nitrogen Dioxide,2014-05-24,7,9,8,8,9,11,9,10,7,7,11,11,9,10,3,3,3,3,3,4,9,11,8,7
29000,Nitrogen Dioxide,2014-05-25,12,14,13,7,7,7,6,6,4,3,2,2,2,2,2,3,3,3,4,5,5,5,5,5
29000,Nitrogen Dioxide,2014-05-26,4,4,5,6,8,11,13,15,11,8,6,9999,6,6,6,7,7,5,5,6,6,6,6,5
29000,Nitrogen Dioxide,2014-05-27,4,3,4,6,8,8,11,13,13,10,7,6,5,5,6,8,6,7,5,9,12,9,8,7
29000,Nitrogen Dioxide,2014-05-28,5,3,3,3,6,10,11,16,14,15,13,10,13,9,9,11,16,9,13,15,15,14,22,20
29000,Nitrogen Dioxide,2014-05-29,19,24,16,19,20,17,20,18,9,11,10,13,14,12,13,15,18,22,23,27,25,29,22,10
29000,Nitrogen Dioxide,2014-05-30,10,19,16,15,15,16,15,15,9,5,7,9,29,20,17,12,7,6,7,7,11,16,14,9
29000,Nitrogen Dioxide,2014-05-31,9,10,11,15,16,13,16,17,19,16,22,20,11,6,4,7,8,10,16,21,14,20,19,10
29000,Nitrogen Dioxide,2014-06-01,11,13,12,17,19,14,17,21,19,26,25,27,23,21,20,23,30,28,29,48,35,34,23,16
29000,Nitrogen Dioxide,2014-06-02,19,25,21,14,8,9,9,9,7,6,7,9999,4,4,4,4,4,4,4,5,5,4,5,5
29000,Nitrogen Dioxide,2014-06-03,2,3,3,3,7,7,6,7,7,5,4,4,4,4,5,5,6,6,4,5,5,6,8,13
29000,Nitrogen Dioxide,2014-06-04,6,9,5,5,6,11,9,8,6,5,5,5,5,5,6,6,7,4,4,10,14,14,14,11
29000,Nitrogen Dioxide,2014-06-05,7,8,7,8,8,8,7,4,3,3,4,4,4,7,8,12,9,10,9,3,5,7,19,16
29000,Nitrogen Dioxide,2014-06-06,11,10,9,8,13,13,11,11,6,4,4,4,3,4,3,3,4,3,5,7,11,11,15,17
29000,Nitrogen Dioxide,2014-06-07,19,19,18,13,15,16,21,21,15,22,21,13,8,14,21,22,12,7,9,12,17,17,25,35
29000,Nitrogen Dioxide,2014-06-08,32,31,27,22,23,24,22,21,21,17,14,20,23,20,22,13,7,8,13,16,14,17,13,14
29000,Nitrogen Dioxide,2014-06-09,14,8,7,6,10,13,12,11,9,15,17,9999,8,11,14,15,17,12,10,11,17,19,31,33
29000,Nitrogen Dioxide,2014-06-10,23,23,20,20,25,25,27,22,24,26,26,24,24,20,26,23,17,29,17,14,18,20,18,15
29000,Nitrogen Dioxide,2014-06-11,14,12,12,11,20,16,21,28,23,25,25,23,23,25,17,22,25,20,19,16,23,20,17,17
29000,Nitrogen Dioxide,2014-06-12,23,10,12,15,20,24,24,25,20,11,9999,9999,9999,9999,5,5,5,5,5,6,7,5,6,5
29000,Nitrogen Dioxide,2014-06-13,5,5,3,4,5,11,10,10,9,8,8,8,7,7,8,10,8,5,4,5,7,10,4,3
29000,Nitrogen Dioxide,2014-06-14,3,2,4,4,5,5,3,4,3,4,3,2,3,3,3,3,2,2,3,4,7,11,8,6
29000,Nitrogen Dioxide,2014-06-15,8,7,6,9,7,8,14,10,7,12,13,13,13,15,12,17,21,12,9,19,21,15,14,15
29000,Nitrogen Dioxide,2014-06-16,22,11,8,13,15,22,20,20,19,21,25,9999,22,23,24,28,29,16,18,19,18,30,10,19
29000,Nitrogen Dioxide,2014-06-17,33,33,32,23,28,33,28,27,35,38,36,30,16,5,5,4,4,5,4,6,10,6,4,7
29000,Nitrogen Dioxide,2014-06-18,4,2,3,3,5,9,11,8,8,7,9,9,6,6,6,6,7,21,24,25,21,21,9,18
29000,Nitrogen Dioxide,2014-06-19,12,5,6,7,9,17,21,20,15,8,11,11,9,11,15,18,17,19,11,14,20,39,18,9
29000,Nitrogen Dioxide,2014-06-20,14,14,11,8,11,14,14,18,16,17,16,19,21,17,20,18,20,28,24,12,17,21,16,15
29000,Nitrogen Dioxide,2014-06-21,16,14,14,17,19,9,16,20,14,8,21,11,5,7,11,9,5,7,14,17,14,17,25,31
29000,Nitrogen Dioxide,2014-06-22,31,27,26,24,21,21,20,29,19,23,29,25,22,23,22,11,8,14,27,22,19,12,8,18
29000,Nitrogen Dioxide,2014-06-23,25,18,17,18,18,21,17,12,11,18,26,9999,30,24,32,26,25,13,24,21,24,23,16,11
29000,Nitrogen Dioxide,2014-06-24,19,22,24,21,19,22,24,17,7,5,5,4,4,5,4,5,5,5,6,9,8,7,7,7
29000,Nitrogen Dioxide,2014-06-25,6,5,5,6,7,7,11,12,20,18,14,17,18,17,19,22,20,27,19,22,13,13,8,7
29000,Nitrogen Dioxide,2014-06-26,5,13,8,6,7,8,7,7,8,9,11,15,15,14,18,24,25,17,17,9,12,15,18,20
29000,Nitrogen Dioxide,2014-06-27,16,17,15,19,22,20,22,23,26,28,27,26,31,32,18,13,13,12,17,23,21,11,14,14
29000,Nitrogen Dioxide,2014-06-28,13,17,16,19,18,14,16,19,21,21,29,25,25,18,12,12,-999,-999,18,19,10,9,14,12
29000,Nitrogen Dioxide,2014-06-29,13,17,15,14,10,10,11,5,4,4,3,3,2,2,2,2,2,2,3,4,4,4,4,4
29000,Nitrogen Dioxide,2014-06-30,4,3,3,4,5,7,5,5,4,4,4,9999,3,3,3,3,3,4,3,4,4,5,5,4
29000,Nitrogen Dioxide,2014-07-01,4,3,3,3,3,4,4,3,4,3,3,3,3,2,3,3,3,3,3,4,4,6,7,6
29000,Nitrogen Dioxide,2014-07-02,5,4,4,5,8,16,14,11,14,10,7,6,5,4,5,7,7,8,9,6,8,11,8,8
29000,Nitrogen Dioxide,2014-07-03,5,4,4,7,5,5,7,13,18,17,18,18,14,17,10,7,7,10,4,4,3,3,3,2
29000,Nitrogen Dioxide,2014-07-04,2,2,3,4,6,8,8,11,7,4,5,3,3,3,3,8,3,3,3,4,12,9,9,8
29000,Nitrogen Dioxide,2014-07-05,11,9,9,10,8,9,9,8,6,5,3,2,2,3,3,3,3,3,4,3,4,5,5,4
29000,Nitrogen Dioxide,2014-07-06,4,5,5,5,5,5,5,3,3,3,2,2,3,2,2,3,2,3,3,3,4,4,4,3
29000,Nitrogen Dioxide,2014-07-07,3,3,4,6,4,6,6,6,4,4,6,9999,5,5,5,4,5,6,6,5,5,5,4,3
29000,Nitrogen Dioxide,2014-07-08,4,2,3,3,4,11,7,5,4,5,6,7,7,7,7,6,4,4,5,3,4,5,4,4
29000,Nitrogen Dioxide,2014-07-09,3,3,5,4,6,6,7,6,5,4,5,5,5,4,4,5,4,4,3,3,9,10,8,8
29000,Nitrogen Dioxide,2014-07-10,8,9,13,13,18,17,19,21,19,12,8,8,7,9,10,18,19,21,24,16,27,18,18,29
29000,Nitrogen Dioxide,2014-07-11,31,24,21,25,26,22,22,26,27,26,20,10,13,10,16,19,17,15,22,22,12,14,18,34
29000,Nitrogen Dioxide,2014-07-12,30,29,26,20,25,22,19,19,21,18,5,3,3,2,3,2,3,4,4,5,6,4,4,3
29000,Nitrogen Dioxide,2014-07-13,3,4,4,3,-999,-999,2,3,3,3,3,4,4,3,3,2,2,3,3,5,5,6,6,6
29000,Nitrogen Dioxide,2014-07-14,6,7,7,5,10,21,21,14,14,10,9,9999,15,13,21,19,15,18,21,24,29,26,13,16
29000,Nitrogen Dioxide,2014-07-15,24,10,16,20,20,24,24,23,18,19,11,6,4,5,5,5,4,4,5,4,6,8,7,6
29000,Nitrogen Dioxide,2014-07-16,3,3,3,3,5,8,9,8,4,4,3,5,6,7,7,6,5,5,8,6,6,7,10,10
29000,Nitrogen Dioxide,2014-07-17,10,10,11,9,12,12,12,13,12,8,4,5,4,4,4,5,4,4,5,7,9,8,18,22
29000,Nitrogen Dioxide,2014-07-18,21,22,23,24,22,21,21,21,20,13,13,17,21,17,17,14,13,16,23,19,17,20,30,27
29000,Nitrogen Dioxide,2014-07-19,20,21,21,23,23,16,16,15,23,23,22,24,22,26,22,24,30,27,22,14,5,7,13,9
29000,Nitrogen Dioxide,2014-07-20,11,18,15,12,11,12,12,13,13,15,14,21,21,7,5,9,20,9,17,27,18,19,15,19
29000,Nitrogen Dioxide,2014-07-21,19,21,17,16,20,19,22,15,14,11,7,9999,5,4,4,4,4,5,6,9,8,7,8,10
29000,Nitrogen Dioxide,2014-07-22,9,8,7,11,21,26,26,23,13,5,4,4,5,4,4,4,4,5,6,5,5,5,6,6
29000,Nitrogen Dioxide,2014-07-23,5,4,4,4,5,8,11,8,6,5,6,4,3,3,3,3,3,3,4,5,5,7,5,6
29000,Nitrogen Dioxide,2014-07-24,5,4,5,5,6,6,7,7,9,10,10,7,5,5,5,5,3,2,4,8,6,6,10,8
29000,Nitrogen Dioxide,2014-07-25,4,6,11,18,17,18,19,13,9,6,6,4,3,4,4,5,5,5,5,5,6,5,7,6
29000,Nitrogen Dioxide,2014-07-26,5,5,5,3,4,4,5,7,5,4,4,3,3,3,4,5,4,4,5,5,5,5,5,4
29000,Nitrogen Dioxide,2014-07-27,3,3,3,3,4,4,4,4,6,5,3,3,3,3,3,3,4,4,4,5,4,5,5,9
29000,Nitrogen Dioxide,2014-07-28,20,15,11,8,8,8,7,5,3,3,5,9999,3,3,3,3,2,2,3,6,8,9,6,6
29000,Nitrogen Dioxide,2014-07-29,6,6,5,4,6,8,8,9,8,7,6,3,2,3,5,5,5,6,5,5,7,9,10,8
29000,Nitrogen Dioxide,2014-07-30,7,8,4,4,6,15,15,13,11,8,6,5,4,5,7,6,4,4,5,7,10,10,13,14
29000,Nitrogen Dioxide,2014-07-31,16,14,12,13,12,14,15,10,15,7,5,5,4,4,4,5,6,5,5,6,6,5,4,5
29000,Nitrogen Dioxide,2014-08-01,4,3,6,10,19,24,24,18,9,9,5,4,4,4,4,4,5,5,16,20,10,16,11,19
29000,Nitrogen Dioxide,2014-08-02,23,18,18,19,17,18,19,22,31,28,25,28,29,20,13,17,8,7,8,8,12,12,10,14
29000,Nitrogen Dioxide,2014-08-03,12,12,11,12,12,11,13,13,15,15,22,23,9,7,8,9,11,13,10,4,6,6,5,6
29000,Nitrogen Dioxide,2014-08-04,5,4,4,3,4,6,5,5,3,3,4,9999,3,3,10,16,9,11,9,12,21,21,18,15
29000,Nitrogen Dioxide,2014-08-05,11,7,8,8,11,16,20,20,22,24,17,9,12,13,15,26,13,12,7,5,6,8,7,10
29000,Nitrogen Dioxide,2014-08-06,14,9,7,9,9,15,15,10,9,11,14,13,7,6,4,5,4,4,6,15,21,12,17,8
29000,Nitrogen Dioxide,2014-08-07,8,6,10,11,9,10,14,14,7,5,4,5,4,3,3,4,4,6,6,9,11,11,8,7
29000,Nitrogen Dioxide,2014-08-08,15,15,13,15,17,17,16,14,16,16,17,20,12,10,13,13,15,6,7,10,12,20,24,25
29000,Nitrogen Dioxide,2014-08-09,25,21,14,18,19,18,15,15,12,20,16,15,13,12,15,8,5,14,8,7,9,13,17,25
29000,Nitrogen Dioxide,2014-08-10,24,20,18,19,19,18,15,13,17,17,19,16,9,10,16,19,9,8,15,22,9,9,12,8
29000,Nitrogen Dioxide,2014-08-11,7,8,9,11,12,17,19,21,17,17,24,9999,18,18,18,6,4,4,4,4,5,4,4,3
29000,Nitrogen Dioxide,2014-08-12,3,2,2,2,2,5,5,6,4,5,4,3,3,3,5,6,5,4,3,3,3,4,5,6
29000,Nitrogen Dioxide,2014-08-13,6,4,2,2,4,5,6,6,5,4,4,4,4,6,5,5,5,3,3,6,8,10,8,6
29000,Nitrogen Dioxide,2014-08-14,4,3,3,4,5,6,8,6,3,4,4,5,4,4,5,6,6,7,8,6,8,5,5,4
29000,Nitrogen Dioxide,2014-08-15,4,4,4,3,5,8,7,7,5,4,4,3,4,5,5,4,4,4,6,7,9,7,7,7
29000,Nitrogen Dioxide,2014-08-16,8,7,6,3,5,6,6,5,6,5,5,4,4,4,3,3,3,4,3,6,8,7,6,9
29000,Nitrogen Dioxide,2014-08-17,4,2,3,4,6,13,7,5,4,2,3,5,11,18,11,10,9,12,11,13,10,7,4,5
29000,Nitrogen Dioxide,2014-08-18,4,5,5,7,9999,12,13,10,-999,-999,11,14,12,10,11,16,19,14,12,9,13,10,18,14
29000,Nitrogen Dioxide,2014-08-19,15,13,17,14,21,23,22,20,19,15,9,16,17,19,18,16,17,16,13,13,19,15,18,22
29000,Nitrogen Dioxide,2014-08-20,18,17,16,17,18,21,22,23,24,18,9999,9999,9999,9999,25,4,5,5,5,5,7,20,16,12
29000,Nitrogen Dioxide,2014-08-21,15,16,19,16,20,22,12,9,7,5,4,3,3,4,4,5,6,5,6,11,11,9,7,7
29000,Nitrogen Dioxide,2014-08-22,10,11,12,14,10,16,17,21,20,18,20,22,19,20,21,17,19,21,15,11,12,8,8,7
29000,Nitrogen Dioxide,2014-08-23,12,11,8,12,12,10,10,10,11,11,11,12,8,9,6,8,8,10,9,10,10,8,7,13
29000,Nitrogen Dioxide,2014-08-24,9,7,8,10,9999,12,8,7,11,15,13,9,8,11,14,14,13,15,18,20,12,7,6,10
29000,Nitrogen Dioxide,2014-08-25,10,11,15,17,17,21,21,20,24,21,6,7,4,3,3,3,3,3,6,8,7,14,32,34
29000,Nitrogen Dioxide,2014-08-26,21,13,4,6,9,11,11,10,7,6,6,5,4,4,4,4,4,6,5,5,6,7,7,7
29000,Nitrogen Dioxide,2014-08-27,8,8,2,2,4,9,11,7,3,3,3,3,4,4,4,5,3,4,4,4,5,6,5,10
29000,Nitrogen Dioxide,2014-08-28,8,7,9,5,5,9,10,8,6,3,2,2,2,3,3,3,3,3,4,11,8,7,9,9
29000,Nitrogen Dioxide,2014-08-29,8,13,20,15,17,20,21,23,22,20,20,23,18,16,16,16,15,11,13,15,21,17,9,13
29000,Nitrogen Dioxide,2014-08-30,17,24,20,12,12,17,12,8,6,6,5,4,4,4,4,3,4,4,4,5,5,3,4,3
29000,Nitrogen Dioxide,2014-08-31,2,2,2,2,9999,3,3,3,3,3,3,3,3,3,2,2,3,2,3,4,4,4,4,3
29000,Nitrogen Dioxide,2014-09-01,3,3,4,5,5,4,6,9,4,3,2,2,2,2,1,2,2,2,3,5,4,2,2,2
29000,Nitrogen Dioxide,2014-09-02,3,2,2,2,5,8,10,12,8,7,9,8,6,6,10,10,11,7,7,10,12,11,10,8
29000,Nitrogen Dioxide,2014-09-03,6,7,9,6,12,15,14,15,20,11,6,5,7,4,5,5,5,5,6,7,9,9,10,10
29000,Nitrogen Dioxide,2014-09-04,8,11,14,17,24,28,28,29,19,7,7,4,4,5,6,5,4,6,7,7,4,3,5,5
29000,Nitrogen Dioxide,2014-09-05,6,6,4,4,7,9,11,8,7,8,7,5,4,4,5,4,5,5,5,5,8,8,5,3
29000,Nitrogen Dioxide,2014-09-06,2,2,3,3,3,5,8,5,6,6,5,4,3,4,4,3,3,4,6,8,8,11,13,10
29000,Nitrogen Dioxide,2014-09-07,7,5,6,7,9999,14,7,5,2,1,1,1,1,2,8,19,5,4,6,11,18,20,18,22
29000,Nitrogen Dioxide,2014-09-08,18,18,18,15,15,17,22,24,23,20,15,12,11,9,8,9,12,7,8,9,6,13,13,6
29000,Nitrogen Dioxide,2014-09-09,4,4,3,5,5,15,16,11,5,4,3,3,4,13,16,14,13,8,9,10,8,8,11,15
29000,Nitrogen Dioxide,2014-09-10,18,21,13,13,17,18,19,17,16,5,5,5,5,6,7,7,8,7,5,3,3,3,3,2
29000,Nitrogen Dioxide,2014-09-11,3,2,2,2,2,3,4,5,6,7,5,6,5,5,6,5,5,6,5,4,3,3,2,3
29000,Nitrogen Dioxide,2014-09-12,3,4,5,6,6,5,6,8,9,10,14,10,10,12,10,10,17,15,16,17,16,22,22,5
29000,Nitrogen Dioxide,2014-09-13,5,9,5,5,6,6,6,7,8,7,6,5,4,3,3,3,4,5,11,8,8,7,6,6
29000,Nitrogen Dioxide,2014-09-14,7,11,8,8,9999,12,12,9,11,16,16,15,16,14,9,6,5,7,5,6,6,7,7,8
29000,Nitrogen Dioxide,2014-09-15,10,8,9,11,8,12,18,23,13,6,4,4,5,5,8,12,11,12,12,16,21,11,13,13
29000,Nitrogen Dioxide,2014-09-16,11,9,7,9,8,9,12,11,8,5,4,3,4,6,6,7,6,7,12,13,14,10,11,14
29000,Nitrogen Dioxide,2014-09-17,10,11,10,14,14,20,25,22,16,7,7,5,4,5,6,7,7,9,7,8,14,14,15,15
29000,Nitrogen Dioxide,2014-09-18,15,14,16,14,19,20,27,15,5,5,5,4,5,7,13,12,12,13,17,19,13,8,9,10
29000,Nitrogen Dioxide,2014-09-19,19,11,13,17,18,19,18,19,9,4,6,8,7,8,8,9,7,9,11,10,24,28,25,25
29000,Nitrogen Dioxide,2014-09-20,23,21,13,5,5,6,5,3,4,3,4,3,3,3,3,3,4,4,5,4,3,9999,9999,3
29000,Nitrogen Dioxide,2014-09-21,3,2,2,3,9999,3,4,4,3,3,3,3,3,3,3,3,-999,-999,5,4,2,1,1,1
29000,Nitrogen Dioxide,2014-09-22,1,1,1,2,3,9,8,5,5,5,4,5,5,6,6,5,6,8,13,12,7,6,8,10
29000,Nitrogen Dioxide,2014-09-23,9,7,10,7,9,10,14,11,9,7,6,4,4,5,5,6,5,7,11,7,7,6,7,14
29000,Nitrogen Dioxide,2014-09-24,11,13,17,15,20,24,26,25,30,26,27,19,22,22,19,18,22,17,14,12,16,14,18,19
29000,Nitrogen Dioxide,2014-09-25,28,27,25,22,19,20,19,23,28,29,31,26,13,15,19,17,13,17,22,13,20,34,37,36
29000,Nitrogen Dioxide,2014-09-26,36,31,21,28,29,31,32,31,31,35,33,31,24,26,23,23,18,25,20,40,41,34,32,29
29000,Nitrogen Dioxide,2014-09-27,29,9999,18,19,22,29,29,21,17,19,30,20,15,12,18,24,12,23,21,29,34,41,35,34
29000,Nitrogen Dioxide,2014-09-28,36,32,32,30,9999,25,26,21,21,28,38,35,31,25,21,25,22,26,23,22,33,31,31,26
29000,Nitrogen Dioxide,2014-09-29,29,27,25,23,21,21,25,28,33,34,32,30,30,18,38,27,26,22,13,13,8,13,14,14
29000,Nitrogen Dioxide,2014-09-30,11,14,7,11,15,18,26,32,22,17,22,14,11,11,21,22,18,12,16,14,11,11,11,14
29000,Nitrogen Dioxide,2014-10-01,12,10,7,7,12,14,16,16,14,12,10,11,10,10,13,14,14,14,11,19,12,8,11,9
29000,Nitrogen Dioxide,2014-10-02,10,12,10,8,12,16,14,14,15,17,22,18,18,25,18,13,17,13,14,18,14,17,23,15
29000,Nitrogen Dioxide,2014-10-03,11,15,17,19,18,11,8,9,7,6,5,5,5,6,6,6,5,5,6,7,8,7,8,7
29000,Nitrogen Dioxide,2014-10-04,4,4,4,4,5,5,5,6,5,5,3,4,4,4,4,3,5,5,6,6,5,5,5,5
29000,Nitrogen Dioxide,2014-10-05,5,5,5,4,9999,5,5,5,3,3,3,3,4,3,3,4,5,5,5,6,5,4,3,3
29000,Nitrogen Dioxide,2014-10-06,4,6,6,6,7,9,13,17,10,6,6,5,7,5,7,8,9,9,6,5,6,4,5,4
29000,Nitrogen Dioxide,2014-10-07,4,3,3,4,9,12,21,10,6,6,10,4,4,6,8,9,12,13,16,13,13,10,13,13
29000,Nitrogen Dioxide,2014-10-08,9,7,8,10,11,10,10,10,8,5,4,5,5,5,6,7,7,9,11,8,7,12,9,8
29000,Nitrogen Dioxide,2014-10-09,7,7,8,11,12,20,25,18,12,7,5,5,5,5,5,7,10,9,12,13,11,12,22,18
29000,Nitrogen Dioxide,2014-10-10,16,15,10,9,8,13,18,15,10,8,6,5,5,5,7,7,6,7,11,11,9,9,8,7
29000,Nitrogen Dioxide,2014-10-11,9,12,17,15,14,12,14,15,8,5,3,3,3,3,3,3,3,5,8,10,12,9,14,13
29000,Nitrogen Dioxide,2014-10-12,15,17,17,14,9999,22,21,21,21,20,15,16,15,16,14,9,8,12,16,15,18,21,18,20
29000,Nitrogen Dioxide,2014-10-13,21,23,23,24,25,24,26,24,23,23,22,15,15,18,21,19,19,21,21,24,24,21,18,21
29000,Nitrogen Dioxide,2014-10-14,23,22,19,19,17,18,20,16,6,4,3,4,6,5,9,10,27,32,28,21,26,23,25,21
29000,Nitrogen Dioxide,2014-10-15,22,22,3,3,7,7,10,10,11,10,8,8,8,11,19,25,27,26,22,22,30,24,22,22
29000,Nitrogen Dioxide,2014-10-16,27,25,27,28,26,20,18,18,16,13,9,7,6,5,7,9,11,9,8,5,7,7,8,7
29000,Nitrogen Dioxide,2014-10-17,7,7,6,5,8,11,10,10,7,6,5,5,6,8,8,8,9,8,10,8,7,7,5,6
29000,Nitrogen Dioxide,2014-10-18,4,5,6,4,3,3,3,4,5,4,3,3,2,3,3,3,3,3,3,3,3,4,4,4
29000,Nitrogen Dioxide,2014-10-19,4,2,3,2,9999,2,4,3,2,2,2,4,3,2,2,3,4,8,10,7,7,6,7,7
29000,Nitrogen Dioxide,2014-10-20,10,12,12,9,12,18,15,15,17,14,8,7,6,7,10,9,11,12,16,15,12,12,13,10
29000,Nitrogen Dioxide,2014-10-21,10,11,10,8,10,11,12,12,11,11,11,10,7,7,9,10,8,9,9,8,6,10,11,6
29000,Nitrogen Dioxide,2014-10-22,7,6,4,3,4,6,7,8,8,7,11,14,15,14,14,22,27,25,28,23,11,6,6,5
29000,Nitrogen Dioxide,2014-10-23,7,8,7,9,11,12,21,22,17,13,9,7,7,10,10,6,14,27,18,10,14,16,14,12
29000,Nitrogen Dioxide,2014-10-24,16,14,14,12,13,16,18,17,18,14,14,9,9,10,8,10,15,22,17,18,16,13,11,10
29000,Nitrogen Dioxide,2014-10-25,10,8,11,11,10,11,10,11,8,7,6,7,8,7,6,6,7,11,11,10,5,12,9,11
29000,Nitrogen Dioxide,2014-10-26,6,5,6,5,9999,8,9,8,6,4,4,4,5,5,4,4,4,8,10,14,23,26,24,18
29000,Nitrogen Dioxide,2014-10-27,15,17,18,15,16,26,27,29,23,22,19,21,21,23,22,22,19,22,14,15,14,12,12,15
29000,Nitrogen Dioxide,2014-10-28,7,11,11,18,22,23,24,26,25,30,8,7,7,6,6,6,7,9,10,10,7,6,6,6
29000,Nitrogen Dioxide,2014-10-29,5,7,6,6,9,11,13,15,13,9,6,7,8,9,9,10,9,9,10,8,8,8,6,6
29000,Nitrogen Dioxide,2014-10-30,5,5,6,9,12,15,17,15,14,9,8,8,8,9,12,10,-999,-999,15,20,32,31,28,24
29000,Nitrogen Dioxide,2014-10-31,25,20,24,23,23,22,23,20,21,15,15,13,14,13,13,15,15,15,17,15,9,7,5,4
29000,Nitrogen Dioxide,2014-11-01,5,4,4,5,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,5,3,3,3,3
29000,Nitrogen Dioxide,2014-11-02,3,3,2,2,9999,3,7,9,5,3,2,2,2,3,3,5,6,11,8,6,6,7,8,8
29000,Nitrogen Dioxide,2014-11-03,9,11,12,11,12,13,18,15,14,10,9,7,6,7,8,9,10,11,12,15,14,8,11,11
29000,Nitrogen Dioxide,2014-11-04,9,9,8,7,6,9,11,11,14,9,10,10,9,9,8,8,8,7,7,6,5,5,5,6
29000,Nitrogen Dioxide,2014-11-05,4,3,4,5,5,8,10,9,9,8,7,9999,9999,9999,9999,12,14,25,27,33,32,31,28,27
29000,Nitrogen Dioxide,2014-11-06,26,24,26,24,24,25,25,24,24,19,15,9999,9999,9999,9999,24,24,25,18,16,14,15,11,9
29000,Nitrogen Dioxide,2014-11-07,5,4,3,4,4,5,6,9,11,7,5,6,5,5,6,7,8,12,9,12,15,17,18,30
29000,Nitrogen Dioxide,2014-11-08,29,26,15,10,12,13,14,24,25,19,7,6,7,7,8,9,10,10,11,11,9,8,7,9
29000,Nitrogen Dioxide,2014-11-09,5,7,7,4,9999,7,9,9,8,5,6,4,5,5,5,6,7,7,7,7,10,9,7,8
29000,Nitrogen Dioxide,2014-11-10,8,10,11,11,13,18,23,24,25,20,15,13,15,15,12,14,14,22,23,18,21,29,29,29
29000,Nitrogen Dioxide,2014-11-11,27,26,25,25,24,25,26,18,14,11,10,8,9,8,8,10,15,17,15,12,7,8,6,6
29000,Nitrogen Dioxide,2014-11-12,5,4,3,4,3,4,5,6,9,6,6,6,7,8,7,10,10,9,7,8,8,9,8,8
29000,Nitrogen Dioxide,2014-11-13,10,8,9,7,5,7,13,12,13,10,10,11,9,9,10,11,13,14,15,14,10,13,11,13
29000,Nitrogen Dioxide,2014-11-14,11,10,9,9,10,11,16,13,13,15,13,9,11,10,12,18,18,18,22,16,15,12,16,15
29000,Nitrogen Dioxide,2014-11-15,17,21,18,13,14,14,13,12,10,10,7,6,7,8,8,9,11,13,14,18,18,16,12,11
29000,Nitrogen Dioxide,2014-11-16,11,11,12,12,9999,11,12,10,12,12,12,12,14,13,14,15,15,15,16,19,20,18,21,21
29000,Nitrogen Dioxide,2014-11-17,27,27,25,28,20,18,24,35,34,33,34,33,27,24,17,15,20,20,13,9,8,7,8,9
29000,Nitrogen Dioxide,2014-11-18,9,10,9,7,7,11,12,10,9,9,8,8,8,9,9,10,10,11,11,12,11,11,11,13
29000,Nitrogen Dioxide,2014-11-19,13,13,13,17,17,15,23,22,17,14,11,10,10,11,16,14,14,15,13,15,13,12,11,9
29000,Nitrogen Dioxide,2014-11-20,9,10,8,7,7,9,12,10,9,8,8,7,7,8,10,11,14,16,14,11,10,9,11,13
29000,Nitrogen Dioxide,2014-11-21,11,11,6,6,7,9,16,18,15,14,12,12,9,9,9,9,13,13,17,23,20,25,21,23
29000,Nitrogen Dioxide,2014-11-22,22,21,24,21,11,11,11,13,13,12,11,11,12,12,15,16,12,13,13,11,10,10,9,8
29000,Nitrogen Dioxide,2014-11-23,8,9,10,10,9999,13,16,13,12,10,8,8,9,9,7,10,13,33,35,23,21,22,16,18
29000,Nitrogen Dioxide,2014-11-24,18,13,14,11,4,4,5,5,5,6,6,6,5,5,5,5,4,4,4,4,4,3,3,3
